STEP,DISTANCE,AVE_GOFR,ERROR
86,0.980323,1.28119,0.00594945
87,0.991856,1.90364,0.00662679
88,1.00339,2.64941,0.00804521
89,1.01492,3.34314,0.00789032
90,1.02646,3.94686,0.0103035
91,1.03799,4.44647,0.0128638
92,1.04952,4.77588,0.0126487
93,1.06106,4.8642,0.0115998
94,1.07259,4.80614,0.0126623
95,1.08412,4.60136,0.0168275
96,1.09566,4.26089,0.0101031
97,1.10719,3.84661,0.0132215
98,1.11872,3.37761,0.0109808
99,1.13026,2.90283,0.00870996
100,1.14179,2.43753,0.00742244
101,1.15332,2.02013,0.00677755
102,1.16485,1.64219,0.00582192
103,1.17639,1.29531,0.00557337
104,1.18792,1.00375,0.00582234
105,1.19945,0.77076,0.00491875
106,1.21099,0.574947,0.00353852
107,1.22252,0.432611,0.00357673
108,1.23405,0.318202,0.00339871
109,1.24559,0.227568,0.00273095
110,1.25712,0.158405,0.00222606
111,1.26865,0.112063,0.00176593
112,1.28019,0.0779369,0.00140286
113,1.29172,0.0586949,0.00152262
114,1.30325,0.0475118,0.00134313
115,1.31479,0.0429294,0.00133447
116,1.32632,0.0466433,0.00141423
117,1.33785,0.0557663,0.00168563
118,1.34939,0.0726221,0.00215439
119,1.36092,0.0952206,0.00210607
120,1.37245,0.128056,0.00262405
121,1.38399,0.166616,0.00233134
122,1.39552,0.217284,0.00242226
123,1.40705,0.274394,0.00299137
124,1.41859,0.341115,0.00291207
125,1.43012,0.41722,0.00283035
126,1.44165,0.499572,0.00244996
127,1.45319,0.587214,0.00296455
128,1.46472,0.672155,0.0038832
129,1.47625,0.760854,0.00406846
130,1.48778,0.827921,0.00416277
131,1.49932,0.884373,0.00408486
132,1.51085,0.933015,0.00450799
133,1.52238,0.952094,0.00464795
134,1.53392,0.95467,0.0060207
135,1.54545,0.930196,0.00503115
136,1.55698,0.887854,0.00414725
137,1.56852,0.840194,0.00386845
138,1.58005,0.764645,0.00347142
139,1.59158,0.681248,0.00354291
140,1.60312,0.593132,0.00242006
141,1.61465,0.50468,0.00237787
142,1.62618,0.427764,0.002428
143,1.63772,0.356415,0.00205428
144,1.64925,0.295388,0.00247915
145,1.66078,0.245229,0.00214861
146,1.67232,0.212708,0.00290548
147,1.68385,0.199543,0.00261224
148,1.69538,0.208616,0.00243988
149,1.70692,0.240624,0.00302012
150,1.71845,0.302014,0.0031201
151,1.72998,0.396927,0.00360966
152,1.74152,0.520874,0.00313151
153,1.75305,0.675286,0.00346619
154,1.76458,0.868952,0.00439949
155,1.77612,1.0876,0.00395707
156,1.78765,1.33568,0.00416572
157,1.79918,1.59796,0.00420297
158,1.81071,1.86085,0.0046456
159,1.82225,2.1093,0.00589012
160,1.83378,2.33392,0.00710797
161,1.84531,2.50576,0.00696456
162,1.85685,2.62065,0.00684349
163,1.86838,2.68305,0.00848565
164,1.87991,2.67334,0.00824136
165,1.89145,2.58505,0.00599992
166,1.90298,2.4413,0.0071581
167,1.91451,2.26289,0.00593053
168,1.92605,2.0444,0.00565398
169,1.93758,1.80728,0.00496824
170,1.94911,1.56575,0.00328673
171,1.96065,1.32444,0.00405285
172,1.97218,1.09899,0.00358511
173,1.98371,0.905594,0.00315923
174,1.99525,0.741069,0.00283426
175,2.00678,0.6152,0.00381065
176,2.01831,0.520289,0.00334048
177,2.02985,0.466633,0.00345882
178,2.04138,0.443322,0.00316529
179,2.05291,0.459042,0.0030547
180,2.06445,0.500686,0.00284386
181,2.07598,0.559599,0.00246914
182,2.08751,0.639113,0.0025528
183,2.09905,0.719234,0.00251524
184,2.11058,0.798696,0.00251237
185,2.12211,0.879424,0.00262953
186,2.13364,0.937103,0.00295986
187,2.14518,0.985208,0.00320453
188,2.15671,1.00419,0.00252928
189,2.16824,1.00283,0.0037556
190,2.17978,0.981246,0.00337778
191,2.19131,0.938995,0.00290493
192,2.20284,0.884681,0.00340865
193,2.21438,0.825175,0.00325646
194,2.22591,0.759534,0.00299119
195,2.23744,0.694801,0.00242406
196,2.24898,0.639889,0.00307775
197,2.26051,0.596328,0.00328052
198,2.27204,0.572668,0.00333649
199,2.28358,0.577677,0.00367085
200,2.29511,0.603281,0.00385444
